target,raw_action,Receive Time,Generate Time,High Res Timestamp,Type,Threat/Content Type,Application,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,IP Protocol,Source Port,Destination Port,Source Country,Destination Country,Threat/Content Name,Category,Severity,Direction,Subcategory of app,Category of app,Technology of app,Risk of app,SaaS of app,Rule
Drop,redacted_action,2026-01-01 00:14:25,2026-01-01 00:14:25,2026-01-01 00:14:25,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_344,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Reset-Server,redacted_action,2026-01-01 00:14:26,2026-01-01 00:14:26,2026-01-01 00:14:26,redacted_type,threat_type_004,application_006,source_zone_003,destination_zone_002,inbound_interface_003,outbound_interface_002,ip_protocol_002,source_port_059,destination_port_437,source_country_021,destination_country_011,threat_name_030,category_004,severity_003,direction_001,app_subcategory_003,app_category_001,app_technology_001,app_risk_003,app_saas_001,rule_context_007
Drop,redacted_action,2026-01-01 00:14:27,2026-01-01 00:14:27,2026-01-01 00:14:27,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_399,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:28,2026-01-01 00:14:28,2026-01-01 00:14:28,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_007,source_country_035,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:29,2026-01-01 00:14:29,2026-01-01 00:14:29,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:30,2026-01-01 00:14:30,2026-01-01 00:14:30,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_069,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:31,2026-01-01 00:14:31,2026-01-01 00:14:31,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_086,destination_port_196,source_country_031,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:32,2026-01-01 00:14:32,2026-01-01 00:14:32,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Block,redacted_action,2026-01-01 00:14:33,2026-01-01 00:14:33,2026-01-01 00:14:33,redacted_type,threat_type_003,application_001,source_zone_002,destination_zone_001,inbound_interface_002,outbound_interface_001,ip_protocol_003,source_port_151,destination_port_325,source_country_002,destination_country_002,threat_name_026,category_001,severity_001,direction_002,app_subcategory_002,app_category_002,app_technology_002,app_risk_002,app_saas_001,rule_context_003
Block,redacted_action,2026-01-01 00:14:34,2026-01-01 00:14:34,2026-01-01 00:14:34,redacted_type,threat_type_003,application_001,source_zone_002,destination_zone_001,inbound_interface_002,outbound_interface_001,ip_protocol_003,source_port_120,destination_port_325,source_country_002,destination_country_002,threat_name_024,category_001,severity_001,direction_002,app_subcategory_002,app_category_002,app_technology_002,app_risk_002,app_saas_001,rule_context_003
Drop,redacted_action,2026-01-01 00:14:35,2026-01-01 00:14:35,2026-01-01 00:14:35,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:36,2026-01-01 00:14:36,2026-01-01 00:14:36,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:37,2026-01-01 00:14:37,2026-01-01 00:14:37,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_128,source_country_031,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Reset-Server,redacted_action,2026-01-01 00:14:38,2026-01-01 00:14:38,2026-01-01 00:14:38,redacted_type,threat_type_004,application_006,source_zone_003,destination_zone_001,inbound_interface_003,outbound_interface_001,ip_protocol_002,source_port_009,destination_port_437,source_country_023,destination_country_011,threat_name_011,category_003,severity_002,direction_001,app_subcategory_003,app_category_001,app_technology_001,app_risk_003,app_saas_001,rule_context_006
Drop,redacted_action,2026-01-01 00:14:39,2026-01-01 00:14:39,2026-01-01 00:14:39,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_087,destination_port_385,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:40,2026-01-01 00:14:40,2026-01-01 00:14:40,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_087,destination_port_398,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Block,redacted_action,2026-01-01 00:14:41,2026-01-01 00:14:41,2026-01-01 00:14:41,redacted_type,threat_type_003,application_001,source_zone_001,destination_zone_003,inbound_interface_001,outbound_interface_003,ip_protocol_003,source_port_164,destination_port_325,source_country_003,destination_country_005,threat_name_009,category_001,severity_006,direction_002,app_subcategory_002,app_category_002,app_technology_002,app_risk_002,app_saas_001,rule_context_001
Drop,redacted_action,2026-01-01 00:14:42,2026-01-01 00:14:42,2026-01-01 00:14:42,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Block,redacted_action,2026-01-01 00:14:43,2026-01-01 00:14:43,2026-01-01 00:14:43,redacted_type,threat_type_003,application_001,source_zone_002,destination_zone_001,inbound_interface_002,outbound_interface_001,ip_protocol_003,source_port_222,destination_port_325,source_country_002,destination_country_002,threat_name_024,category_001,severity_001,direction_002,app_subcategory_002,app_category_002,app_technology_002,app_risk_002,app_saas_001,rule_context_003
Drop,redacted_action,2026-01-01 00:14:44,2026-01-01 00:14:44,2026-01-01 00:14:44,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:45,2026-01-01 00:14:45,2026-01-01 00:14:45,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Reset-Both,redacted_action,2026-01-01 00:14:46,2026-01-01 00:14:46,2026-01-01 00:14:46,redacted_type,threat_type_003,application_002,source_zone_002,destination_zone_003,inbound_interface_002,outbound_interface_003,ip_protocol_002,source_port_208,destination_port_098,source_country_002,destination_country_004,threat_name_034,category_001,severity_002,direction_001,app_subcategory_004,app_category_002,app_technology_002,app_risk_001,app_saas_001,rule_context_004
Drop,redacted_action,2026-01-01 00:14:47,2026-01-01 00:14:47,2026-01-01 00:14:47,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_087,destination_port_303,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Reset-Server,redacted_action,2026-01-01 00:14:48,2026-01-01 00:14:48,2026-01-01 00:14:48,redacted_type,threat_type_004,application_006,source_zone_003,destination_zone_002,inbound_interface_003,outbound_interface_002,ip_protocol_002,source_port_006,destination_port_438,source_country_031,destination_country_011,threat_name_013,category_002,severity_006,direction_001,app_subcategory_003,app_category_001,app_technology_001,app_risk_003,app_saas_001,rule_context_007
Drop,redacted_action,2026-01-01 00:14:49,2026-01-01 00:14:49,2026-01-01 00:14:49,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_338,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:50,2026-01-01 00:14:50,2026-01-01 00:14:50,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_249,destination_port_403,source_country_013,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:51,2026-01-01 00:14:51,2026-01-01 00:14:51,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_003,destination_port_391,source_country_021,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:52,2026-01-01 00:14:52,2026-01-01 00:14:52,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:53,2026-01-01 00:14:53,2026-01-01 00:14:53,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_001,source_port_001,destination_port_001,source_country_013,destination_country_011,threat_name_007,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:54,2026-01-01 00:14:54,2026-01-01 00:14:54,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_056,destination_port_320,source_country_031,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
Drop,redacted_action,2026-01-01 00:14:55,2026-01-01 00:14:55,2026-01-01 00:14:55,redacted_type,threat_type_002,application_003,source_zone_003,destination_zone_003,inbound_interface_003,outbound_interface_missing,ip_protocol_002,source_port_087,destination_port_210,source_country_034,destination_country_011,threat_name_010,category_001,severity_004,direction_001,app_subcategory_005,app_category_003,app_technology_003,app_risk_001,app_saas_001,rule_context_missing
